region,year,min,nominal,max
THA,2017,6400.0,7100.0,7800.0
TLS,2017,,,
UZB,2017,4200.0,4500.0,4900.0
VEN,2017,3800.0,5500.0,7400.0
VNM,2017,6000.0,6700.0,7300.0
YEM,2017,,1000.0,2000.0
ARG,2018,4100.0,5700.0,8100.0
ARM,2018,,,
AUS,2018,,880.0,1500.0
BIH,2018,,,
BWA,2018,8600.0,9900.0,12000.0
BRA,2018,23000.0,48000.0,70000.0
BRN,2018,,,
COG,2018,4500.0,7700.0,14000.0
CRI,2018,670.0,940.0,1200.0
CIV,2018,10000.0,14000.0,20000.0
HRV,2018,,,
EST,2018,,,
SWZ,2018,4200.0,5300.0,6400.0
ETH,2018,8200.0,15000.0,26000.0
FJI,2018,,,
HTI,2018,4300.0,5800.0,7600.0
HND,2018,780.0,1100.0,1500.0
HUN,2018,,,
ISL,2018,,,
IND,2018,,,
LAO,2018,720.0,810.0,880.0
LVA,2018,,,
LBN,2018,,,
LSO,2018,9500.0,11000.0,13000.0
MNG,2018,,,
MNE,2018,,,
MAR,2018,660.0,890.0,1300.0
MOZ,2018,86000.0,140000.0,210000.0
PAN,2018,,,
PNG,2018,2900.0,3400.0,3900.0
PRY,2018,690.0,1100.0,1700.0
PER,2018,2600.0,3600.0,4900.0
PHL,2018,12000.0,14000.0,16000.0
SGP,2018,,,
SVK,2018,,,
SVN,2018,,,
SOM,2018,,,560.0
TTO,2018,,,
TUN,2018,,620.0,1100.0
TUR,2018,,,
TKM,2018,,,
AFG,2019,,1500.0,5500.0
ALB,2019,,,
DZA,2019,,2100.0,4100.0
AGO,2019,19000.0,26000.0,35000.0
BEN,2019,1700.0,3500.0,6900.0
BTN,2019,,,
BOL,2019,700.0,940.0,1300.0
BIH,2019,,,
BWA,2019,8000.0,9500.0,11000.0
CHN,2019,,,
COL,2019,8400.0,12000.0,20000.0
COM,2019,,,
COG,2019,4400.0,8000.0,16000.0
SLV,2019,670.0,870.0,1300.0
GNQ,2019,2900.0,5200.0,9100.0
ERI,2019,,,720.0
EST,2019,,,
GIN,2019,3500.0,4800.0,6700.0
GNB,2019,1700.0,2100.0,2600.0
GUY,2019,,,
HTI,2019,4200.0,5700.0,7600.0
HND,2019,760.0,1100.0,1600.0
KEN,2019,27000.0,42000.0,65000.0
KWT,2019,,,
KGZ,2019,930.0,930.0,930.0
LAO,2019,700.0,780.0,860.0
MRT,2019,,,
MUS,2019,,730.0,1100.0
MEX,2019,,,
MNG,2019,,,
OMN,2019,,,
PAK,2019,23000.0,25000.0,27000.0
PAN,2019,,,
PNG,2019,2800.0,3300.0,4000.0
SEN,2019,1100.0,1400.0,2000.0
SRB,2019,,,
SLE,2019,3500.0,4900.0,6300.0
SGP,2019,,,
THA,2019,4900.0,5400.0,6000.0
TLS,2019,,,
TGO,2019,3100.0,4500.0,6700.0
TTO,2019,,,
YEM,2019,,1000.0,2200.0
ZMB,2019,43000.0,51000.0,61000.0
ZWE,2019,28000.0,40000.0,54000.0
AUT,2018,,,
BHS,2018,,,
BEN,2018,1800.0,3600.0,7200.0
BOL,2018,730.0,960.0,1300.0
BGR,2018,,,
BDI,2018,1300.0,2000.0,3100.0
CMR,2018,14000.0,18000.0,22000.0
CHL,2018,4000.0,5100.0,6200.0
COL,2018,8200.0,12000.0,18000.0
CYP,2018,,,
PRK,2018,,,
ECU,2018,1500.0,2500.0,4900.0
SLV,2018,730.0,930.0,1400.0
ERI,2018,,,730.0
FIN,2018,,,
GAB,2018,810.0,1600.0,2700.0
GIN,2018,3900.0,5400.0,7400.0
GUY,2018,,,
IRN,2018,1200.0,4100.0,12000.0
ISR,2018,,,
KAZ,2018,3100.0,3600.0,4300.0
KWT,2018,,,
LBY,2018,,,620.0
LUX,2018,,,
MRT,2018,,,
MEX,2018,,,
MMR,2018,9500.0,11000.0,12000.0
NPL,2018,750.0,830.0,910.0
NOR,2018,,,
PAK,2018,21000.0,23000.0,25000.0
PRT,2018,,,
KOR,2018,,,
SAU,2018,,,
SRB,2018,,,
SSD,2018,12000.0,18000.0,25000.0
LKA,2018,,,
THA,2018,5600.0,6300.0,6900.0
TGO,2018,3400.0,4700.0,6900.0
UGA,2018,45000.0,55000.0,74000.0
ARE,2018,,,
VNM,2018,5100.0,5700.0,6300.0
ZMB,2018,46000.0,55000.0,66000.0
ARM,2019,,,
AUT,2019,,,
BRB,2019,,,
BEL,2019,,,
BRA,2019,23000.0,48000.0,71000.0
BGR,2019,,,
CAF,2019,2900.0,4900.0,8200.0
CHL,2019,3900.0,5100.0,6300.0
CRI,2019,680.0,960.0,1200.0
HRV,2019,,,
DJI,2019,,,
ECU,2019,1400.0,2400.0,4800.0
ETH,2019,8100.0,15000.0,26000.0
FIN,2019,,,
DEU,2019,,,
GRC,2019,,,
HUN,2019,,,
IND,2019,,,
JPN,2019,,,
KAZ,2019,3100.0,3700.0,4500.0
LVA,2019,,,
LSO,2019,9400.0,11000.0,13000.0
LBY,2019,,,580.0
MYS,2019,5500.0,6300.0,7100.0
MLI,2019,,,
MAR,2019,610.0,840.0,1200.0
MMR,2019,8800.0,10000.0,11000.0
NIC,2019,,,600.0
NGA,2019,61000.0,100000.0,180000.0
NOR,2019,,,
PRY,2019,690.0,1100.0,1700.0
PHL,2019,13000.0,16000.0,18000.0
RUS,2019,,,
SAU,2019,,,
SVK,2019,,,
SOM,2019,,,560.0
SSD,2019,13000.0,19000.0,26000.0
SWE,2019,,,
SYR,2019,,,
TUR,2019,,,
UGA,2019,43000.0,53000.0,72000.0
UZB,2019,4100.0,4400.0,4800.0
VNM,2019,4600.0,5200.0,5700.0
BGD,2018,,,
BRB,2018,,,
BLR,2018,1300.0,2000.0,3100.0
BEL,2018,,,
CAN,2018,,,
CPV,2018,,,
CAF,2018,3200.0,5300.0,8400.0
TCD,2018,3600.0,5600.0,7800.0
COD,2018,17000.0,25000.0,36000.0
DNK,2018,,,
DJI,2018,,,
DOM,2018,1800.0,2800.0,3800.0
GEO,2018,,,
DEU,2018,,,
GHA,2018,10000.0,20000.0,36000.0
GRC,2018,,,
ITA,2018,760.0,2700.0,7500.0
JAM,2018,1200.0,1700.0,2800.0
JPN,2018,,,
JOR,2018,,,
MDG,2018,4000.0,5500.0,7700.0
MWI,2018,30000.0,35000.0,40000.0
MYS,2018,5000.0,5700.0,6400.0
MDV,2018,,,
MLI,2018,,,
NZL,2018,,,
NIC,2018,,,630.0
NER,2018,1000.0,1300.0,1800.0
NGA,2018,61000.0,100000.0,170000.0
MDA,2018,570.0,780.0,1100.0
ROU,2018,620.0,790.0,1000.0
RUS,2018,,,
RWA,2018,4200.0,5600.0,7400.0
SUR,2018,,,
SWE,2018,,,
CHE,2018,,,540.0
SYR,2018,,,
TZA,2018,73000.0,82000.0,92000.0
USA,2018,31000.0,37000.0,43000.0
URY,2018,,,
UZB,2018,4200.0,4400.0,4900.0
AZE,2019,,580.0,920.0
BHS,2019,,,
BHR,2019,,,
BGD,2019,,,
BDI,2019,1200.0,1900.0,2900.0
KHM,2019,690.0,780.0,880.0
CMR,2019,14000.0,17000.0,21000.0
CAN,2019,,,
CYP,2019,,,
CZE,2019,,,
PRK,2019,,,
COD,2019,15000.0,23000.0,34000.0
DNK,2019,,,
FRA,2019,,,
GAB,2019,720.0,1500.0,2700.0
GMB,2019,1600.0,2400.0,3600.0
GEO,2019,,,
IRN,2019,1200.0,4100.0,12000.0
IRL,2019,,,
ISR,2019,,,
ITA,2019,650.0,2500.0,7900.0
LTU,2019,,,
LUX,2019,,,
MDG,2019,3900.0,5900.0,8400.0
MWI,2019,28000.0,33000.0,38000.0
NAM,2019,5700.0,6900.0,8200.0
NPL,2019,700.0,790.0,870.0
NLD,2019,,,510.0
NZL,2019,,,
PRT,2019,,,
QAT,2019,,,
KOR,2019,,,
MDA,2019,530.0,730.0,990.0
ESP,2019,1900.0,2700.0,3600.0
LKA,2019,,,
SDN,2019,2400.0,3500.0,4700.0
SUR,2019,,,
UKR,2019,10000.0,13000.0,15000.0
ARE,2019,,,
GBR,2019,,,
TZA,2019,68000.0,77000.0,87000.0
USA,2019,,,
HND,2008,620.0,860.0,1100.0
ISL,2008,,,
ISR,2008,,,
JAM,2008,1400.0,1900.0,3000.0
LAO,2008,950.0,1100.0,1200.0
LBN,2008,,,
MWI,2008,53000.0,58000.0,62000.0
MDV,2008,,,
MEX,2008,,,
MNE,2008,,,
NZL,2008,,,
NER,2008,1700.0,2100.0,2600.0
PNG,2008,2200.0,2500.0,2800.0
PER,2008,3100.0,4000.0,4800.0
KOR,2008,,,
ROU,2008,720.0,880.0,1100.0
RWA,2008,9500.0,11000.0,12000.0
SGP,2008,520.0,600.0,690.0
SVN,2008,,,
SUR,2008,,,
CHE,2008,,560.0,780.0
TGO,2008,6800.0,8200.0,10000.0
TUN,2008,,,620.0
TKM,2008,,,
TZA,2008,94000.0,100000.0,110000.0
URY,2008,,,
AFG,2009,,640.0,1600.0
DZA,2009,640.0,1000.0,1500.0
AUT,2009,,,
BHS,2009,,,
BGD,2009,,,
BEN,2009,2400.0,4900.0,9800.0
BOL,2009,900.0,1200.0,1500.0
BDI,2009,3700.0,4600.0,5800.0
CMR,2009,33000.0,36000.0,40000.0
COL,2009,7200.0,10000.0,13000.0
COG,2009,5300.0,6500.0,7900.0
CYP,2009,,,
PRK,2009,,,
SLV,2009,1600.0,1900.0,2300.0
ERI,2009,580.0,860.0,1200.0
GAB,2009,1900.0,2700.0,3500.0
GEO,2009,,,
GIN,2009,6300.0,7800.0,9500.0
GUY,2009,,510.0,580.0
IRN,2009,3100.0,4900.0,7800.0
ISR,2009,,,
KWT,2009,,,
LAO,2009,950.0,1100.0,1200.0
LBY,2009,530.0,750.0,1000.0
LUX,2009,,,
MRT,2009,,,
MEX,2009,,,
NPL,2009,2100.0,2400.0,2600.0
NZL,2009,,,
NOR,2009,,,
PAK,2009,13000.0,15000.0,17000.0
PRT,2009,,,
KOR,2009,,,
SRB,2009,,,
SGP,2009,,570.0,660.0
SSD,2009,12000.0,16000.0,20000.0
LKA,2009,,,
THA,2009,15000.0,17000.0,19000.0
TGO,2009,6500.0,7900.0,9700.0
ARE,2009,,,
TZA,2009,91000.0,97000.0,100000.0
VNM,2009,16000.0,17000.0,19000.0
ZMB,2009,51000.0,60000.0,72000.0
ARM,2010,,,
AUT,2010,,,
BEL,2010,,,
BEN,2010,2300.0,4700.0,9500.0
BRA,2010,19000.0,41000.0,60000.0
BGR,2010,,,
CAF,2010,7200.0,9000.0,11000.0
CHL,2010,2700.0,3300.0,3900.0
HRV,2010,,,
CYP,2010,,,
DJI,2010,,,630.0
ECU,2010,1700.0,2700.0,5200.0
SLV,2010,1500.0,1700.0,2100.0
ETH,2010,15000.0,28000.0,48000.0
FIN,2010,,,
GRC,2010,,,
GIN,2010,5900.0,7200.0,8900.0
HUN,2010,,,
IND,2010,,,
IRN,2010,2800.0,4800.0,8600.0
JPN,2010,,,
KAZ,2010,1800.0,2000.0,2200.0
LSO,2010,17000.0,20000.0,22000.0
LBY,2010,540.0,760.0,1000.0
MLI,2010,,,
MRT,2010,,,
MAR,2010,920.0,1200.0,1700.0
MMR,2010,14000.0,16000.0,17000.0
NGA,2010,70000.0,120000.0,200000.0
NOR,2010,,,
PHL,2010,4200.0,5100.0,5700.0
PRT,2010,,,
RUS,2010,,,
SAU,2010,,,
SOM,2010,580.0,740.0,900.0
SSD,2010,12000.0,16000.0,21000.0
SYR,2010,,,
THA,2010,14000.0,16000.0,17000.0
TUR,2010,,,
UGA,2010,85000.0,94000.0,110000.0
UZB,2010,3600.0,3700.0,3900.0
VNM,2010,14000.0,16000.0,17000.0
AGO,2011,22000.0,27000.0,32000.0
ARM,2011,,,
BHR,2011,,,
BRB,2011,,,
BIH,2011,,,
BRA,2011,20000.0,44000.0,64000.0
CAN,2011,,,
CAF,2011,6500.0,8500.0,11000.0
COM,2011,,,
CRI,2011,550.0,760.0,980.0
COD,2011,28000.0,36000.0,44000.0
DJI,2011,,,560.0
EST,2011,,,
ETH,2011,14000.0,25000.0,44000.0
GMB,2011,1500.0,2000.0,2700.0
DEU,2011,,,
HTI,2011,7500.0,8700.0,9900.0
HUN,2011,,,
ITA,2011,1500.0,4300.0,8200.0
JPN,2011,,,
KGZ,2011,880.0,880.0,880.0
LVA,2011,,,530.0
MDG,2011,1900.0,2400.0,3000.0
MYS,2011,4900.0,5300.0,5800.0
MNG,2011,,,
MAR,2011,890.0,1200.0,1600.0
NLD,2011,910.0,970.0,1000.0
NIC,2011,,550.0,770.0
NGA,2011,70000.0,120000.0,200000.0
PAN,2011,,,
PRY,2011,830.0,1200.0,1900.0
MDA,2011,960.0,1300.0,1800.0
RUS,2011,,,
SLE,2011,5000.0,5800.0,6800.0
SVK,2011,,,
SOM,2011,,620.0,760.0
SDN,2011,3000.0,3600.0,4700.0
SWE,2011,,,
TTO,2011,,,
TUR,2011,,,
GBR,2011,,,
USA,2011,34000.0,40000.0,47000.0
UZB,2011,3700.0,3900.0,4100.0
ZWE,2011,45000.0,64000.0,88000.0
ALB,2012,,,
AZE,2012,,720.0,1000.0
BHR,2012,,,
BTN,2012,,,
BIH,2012,,,
BFA,2012,3200.0,4500.0,5900.0
KHM,2012,1400.0,1600.0,1800.0
CHN,2012,,,
COM,2012,,,
CZE,2012,,,
COD,2012,27000.0,35000.0,42000.0
EGY,2012,1000.0,1400.0,2000.0
GNQ,2012,3300.0,4400.0,5900.0
FRA,2012,4700.0,5800.0,7000.0
GMB,2012,1500.0,2000.0,2700.0
GNB,2012,2400.0,2800.0,3200.0
HTI,2012,7000.0,8300.0,9700.0
IDN,2012,,,
IRL,2012,,,
KEN,2012,43000.0,66000.0,100000.0
KGZ,2012,980.0,980.0,980.0
LTU,2012,,,
MDG,2012,2300.0,2800.0,3400.0
MLT,2012,,,
MUS,2012,510.0,680.0,840.0
NAM,2012,8600.0,10000.0,11000.0
NLD,2012,830.0,890.0,960.0
OMN,2012,,,
PAN,2012,,,
POL,2012,,,
QAT,2012,,,
SEN,2012,1500.0,1900.0,2400.0
SLE,2012,4900.0,5700.0,6600.0
ESP,2012,3100.0,4100.0,5300.0
SDN,2012,2900.0,3600.0,4600.0
TJK,2012,1000.0,1200.0,1500.0
TLS,2012,,,
UKR,2012,12000.0,14000.0,17000.0
GBR,2012,,,
YEM,2012,520.0,900.0,1400.0
ZWE,2012,40000.0,57000.0,78000.0
ARG,2013,4700.0,6000.0,7900.0
AUS,2013,630.0,1000.0,1500.0
AZE,2013,,700.0,1000.0
BLR,2013,1700.0,2200.0,2800.0
BLZ,2013,,,
BRN,2013,,,
BFA,2013,3000.0,4200.0,5700.0
CPV,2013,,,
TCD,2013,4900.0,6700.0,8400.0
CHN,2013,,,
CIV,2013,16000.0,21000.0,26000.0
CUB,2013,1400.0,2400.0,3700.0
DOM,2013,2200.0,3000.0,4000.0
EGY,2013,1200.0,1700.0,2300.0
SWZ,2013,11000.0,12000.0,13000.0
FJI,2013,,,
FRA,2013,4900.0,6000.0,7100.0
GHA,2013,14000.0,22000.0,32000.0
GTM,2013,1000.0,1500.0,2300.0
ISL,2013,,,
IDN,2013,,,
JOR,2013,,,
KEN,2013,41000.0,64000.0,99000.0
LBN,2013,,,
LBR,2013,2300.0,3000.0,4100.0
MDV,2013,,,
MLT,2013,,,
MOZ,2013,97000.0,150000.0,240000.0
NAM,2013,8100.0,9500.0,11000.0
NER,2013,1100.0,1400.0,1900.0
MKD,2013,,,
PER,2013,2800.0,3800.0,4900.0
POL,2013,,,
RWA,2013,5800.0,7300.0,8700.0
SEN,2013,1400.0,1700.0,2300.0
SVN,2013,,,
ZAF,2013,300000.0,330000.0,360000.0
CHE,2013,,,730.0
TJK,2013,1100.0,1200.0,1600.0
TKM,2013,,,
UKR,2013,12000.0,14000.0,16000.0
URY,2013,,,
VEN,2013,4800.0,6500.0,8400.0
DZA,2014,810.0,1700.0,2600.0
ARG,2014,4600.0,5900.0,7900.0
BGD,2014,,,
BLR,2014,1700.0,2300.0,3100.0
BOL,2014,850.0,1100.0,1400.0
BWA,2014,11000.0,12000.0,13000.0
CMR,2014,23000.0,25000.0,28000.0
CPV,2014,,,
COG,2014,4800.0,7000.0,9700.0
CIV,2014,16000.0,20000.0,24000.0
PRK,2014,,,
DNK,2014,,,
ERI,2014,,,840.0
SWZ,2014,11000.0,12000.0,13000.0
GEO,2014,,,
GHA,2014,13000.0,22000.0,32000.0
GUY,2014,,,520.0
HND,2014,810.0,1100.0,1400.0
ISR,2014,,,
JAM,2014,1300.0,1800.0,2900.0
LAO,2014,840.0,940.0,1000.0
LBN,2014,,,
LUX,2014,,,
MWI,2014,40000.0,44000.0,48000.0
MDV,2014,,,
MEX,2014,,,
MNE,2014,,,
NZL,2014,,,
NER,2014,1000.0,1300.0,1800.0
PAK,2014,16000.0,18000.0,19000.0
PNG,2014,2600.0,2900.0,3300.0
PER,2014,2900.0,3900.0,5000.0
KOR,2014,,,
ROU,2014,640.0,810.0,1100.0
SGP,2014,,,
SVN,2014,,,
SUR,2014,,,
CHE,2014,,,710.0
TGO,2014,4600.0,5700.0,7600.0
TUN,2014,,590.0,870.0
TZA,2014,84000.0,91000.0,100000.0
URY,2014,,,
AFG,2015,,1100.0,3700.0
DZA,2015,780.0,1800.0,2800.0
AUT,2015,,,
BHS,2015,,,
BEN,2015,1900.0,4000.0,8000.0
BOL,2015,820.0,1100.0,1400.0
BDI,2015,1900.0,2800.0,4000.0
CMR,2015,20000.0,23000.0,26000.0
CHL,2015,4000.0,4900.0,5800.0
COL,2015,8400.0,12000.0,17000.0
CYP,2015,,,
PRK,2015,,,
SLV,2015,920.0,1100.0,1500.0
ERI,2015,,,790.0
FIN,2015,,,
GAB,2015,1200.0,2100.0,3200.0
GIN,2015,4800.0,6200.0,8000.0
GUY,2015,,,510.0
IRN,2015,1600.0,4400.0,11000.0
ISR,2015,,,
KAZ,2015,2800.0,3100.0,3500.0
KWT,2015,,,
LBY,2015,,630.0,840.0
LUX,2015,,,
MRT,2015,,,
MEX,2015,,,
MMR,2015,12000.0,13000.0,15000.0
NPL,2015,1000.0,1100.0,1200.0
NOR,2015,,,
PAK,2015,17000.0,19000.0,21000.0
PRT,2015,,,
KOR,2015,,,
SAU,2015,,,
SRB,2015,,,
SSD,2015,13000.0,18000.0,23000.0
LKA,2015,,,
THA,2015,8600.0,9500.0,10000.0
TGO,2015,4300.0,5500.0,7400.0
UGA,2015,58000.0,67000.0,83000.0
ARE,2015,,,
TZA,2015,82000.0,90000.0,98000.0
VNM,2015,8600.0,9600.0,11000.0
ZMB,2015,49000.0,58000.0,70000.0
ARM,2016,,,
AUT,2016,,,
BRB,2016,,,
BEL,2016,,,
BEN,2016,1800.0,3800.0,7500.0
BRA,2016,22000.0,47000.0,69000.0
BGR,2016,,,
CAF,2016,3800.0,5800.0,8900.0
CHL,2016,4100.0,5000.0,6000.0
CRI,2016,650.0,890.0,1200.0
HRV,2016,,,
CYP,2016,,,
DJI,2016,,,
ECU,2016,1700.0,2600.0,5000.0
ETH,2016,9400.0,17000.0,31000.0
FIN,2016,,,
GRC,2016,,,
GIN,2016,4500.0,5900.0,7800.0
HUN,2016,,,
IND,2016,,,
JPN,2016,,,
KAZ,2016,2800.0,3200.0,3600.0
LSO,2016,11000.0,13000.0,14000.0
LBY,2016,,580.0,770.0
MYS,2016,4800.0,5400.0,5900.0
MLI,2016,,,
MAR,2016,710.0,970.0,1400.0
MMR,2016,11000.0,13000.0,14000.0
NGA,2016,60000.0,100000.0,170000.0
NOR,2016,,,
PRY,2016,790.0,1200.0,1800.0
PHL,2016,9200.0,11000.0,13000.0
RUS,2016,,,
SAU,2016,,,
SOM,2016,,,570.0
SSD,2016,13000.0,18000.0,24000.0
SWE,2016,,,
SYR,2016,,,
TUR,2016,,,
UGA,2016,56000.0,65000.0,81000.0
UZB,2016,4200.0,4500.0,4900.0
VNM,2016,7200.0,8000.0,8800.0
ALB,2017,,,
AGO,2017,21000.0,27000.0,34000.0
BHR,2017,,,
BRB,2017,,,
BIH,2017,,,
BRA,2017,22000.0,47000.0,70000.0
KHM,2017,930.0,1000.0,1200.0
CAN,2017,,,
COM,2017,,,
CRI,2017,660.0,920.0,1200.0
COD,2017,18000.0,27000.0,37000.0
DJI,2017,,,
GNQ,2017,2900.0,5000.0,7900.0
EST,2017,,,
ETH,2017,9000.0,17000.0,29000.0
GMB,2017,1600.0,2300.0,3300.0
DEU,2017,,,
HTI,2017,4800.0,6300.0,8100.0
HUN,2017,,,
IRL,2017,,,
ITA,2017,870.0,2900.0,7500.0
JPN,2017,,,
KGZ,2017,980.0,980.0,980.0
LVA,2017,,,
MDG,2017,3900.0,5200.0,7000.0
MYS,2017,4700.0,5300.0,5900.0
MUS,2017,,690.0,1000.0
MNG,2017,,,
MAR,2017,670.0,930.0,1400.0
NLD,2017,,,550.0
NIC,2017,,,650.0
PAN,2017,,,
PRY,2017,720.0,1100.0,1800.0
MDA,2017,600.0,810.0,1100.0
RUS,2017,,,
SLE,2017,4000.0,5300.0,6500.0
SVK,2017,,,
SDN,2017,2500.0,3500.0,4600.0
SWE,2017,,,
TTO,2017,,,
TUR,2017,,,
GBR,2017,,,
USA,2017,31000.0,37000.0,43000.0
ZWE,2017,31000.0,44000.0,60000.0
ALB,2018,,,
AZE,2018,,620.0,930.0
BHR,2018,,,
BLZ,2018,,,
BTN,2018,,,
BFA,2018,1900.0,2900.0,4400.0
KHM,2018,760.0,860.0,960.0
CHN,2018,,,
COM,2018,,,
CUB,2018,1000.0,1800.0,2800.0
CZE,2018,,,
EGY,2018,3000.0,4200.0,5800.0
GNQ,2018,2800.0,5000.0,8300.0
FRA,2018,,,
GMB,2018,1500.0,2300.0,3500.0
GTM,2018,790.0,1200.0,1800.0
GNB,2018,1800.0,2200.0,2700.0
IDN,2018,,,
IRL,2018,,,
KEN,2018,28000.0,43000.0,66000.0
KGZ,2018,950.0,950.0,950.0
LBR,2018,1600.0,2300.0,3400.0
LTU,2018,,,
MLT,2018,,,
MUS,2018,,710.0,1100.0
NAM,2018,6100.0,7200.0,8600.0
NLD,2018,,,510.0
MKD,2018,,,
OMN,2018,,,
POL,2018,,,
QAT,2018,,,
SEN,2018,1100.0,1500.0,2000.0
SLE,2018,3700.0,5000.0,6400.0
ZAF,2018,190000.0,220000.0,240000.0
ESP,2018,2000.0,2800.0,3700.0
SDN,2018,2400.0,3500.0,4700.0
TJK,2018,1200.0,1400.0,2000.0
TLS,2018,,,
UKR,2018,11000.0,13000.0,16000.0
GBR,2018,,,
VEN,2018,3500.0,5300.0,7200.0
YEM,2018,,1000.0,2100.0
ZWE,2018,28000.0,40000.0,54000.0
ARG,2019,4300.0,5900.0,8500.0
AUS,2019,,820.0,1400.0
BLR,2019,1200.0,1900.0,3100.0
BLZ,2019,,,
BRN,2019,,,
BFA,2019,1800.0,2700.0,4200.0
CPV,2019,,,
TCD,2019,3200.0,5200.0,7700.0
CIV,2019,8500.0,12000.0,17000.0
CUB,2019,940.0,1700.0,2700.0
DOM,2019,1700.0,2800.0,3800.0
EGY,2019,3500.0,5000.0,7000.0
SWZ,2019,3500.0,4500.0,5600.0
FJI,2019,,,
GHA,2019,9900.0,20000.0,37000.0
GTM,2019,760.0,1100.0,1700.0
ISL,2019,,,
IDN,2019,,,
JAM,2019,1100.0,1600.0,2700.0
JOR,2019,,,
LBN,2019,,,
LBR,2019,1500.0,2200.0,3300.0
MDV,2019,,,
MLT,2019,,,
MNE,2019,,,
MOZ,2019,84000.0,130000.0,210000.0
NER,2019,990.0,1300.0,1900.0
MKD,2019,,,
PER,2019,2400.0,3300.0,4500.0
POL,2019,,,
ROU,2019,600.0,780.0,1000.0
RWA,2019,3700.0,5300.0,7100.0
SVN,2019,,,
ZAF,2019,180000.0,200000.0,220000.0
CHE,2019,,,520.0
TJK,2019,1300.0,1600.0,2200.0
TUN,2019,,620.0,1100.0
TKM,2019,,,
URY,2019,,,
VEN,2019,3200.0,5200.0,7400.0
